,,,,,,,,,,
,18000024,METROPOLITAN HOUSING TRUST LIMITED,544076,HSG Grants to Registered Providers,1900017860,"103,367.00",08 Apr  2013,,,
,10018532,CRISTIE DATA LIMITED,536300,Computer Hardware,5107837849,"103,100.92",10 Apr  2013,,,
,18000041,NETWORK HOUSING GROUP LIMITED,544076,HSG Grants to Registered Providers,1900017622,"102,750.00",02 Apr  2013,,,
,10022226,DEPARTMENT OF HEALTH,544075,Grants to External Organisations,5107845439,"102,516.59",17 Apr  2013,,,
,18000088,GREENWICH COUNCIL,544077,HSG Grants to Local Authorities,1900017960,"101,788.00",24 Apr  2013,,,
,18000041,NETWORK HOUSING GROUP LIMITED,544076,HSG Grants to Registered Providers,1900017616,"96,516.00",02 Apr  2013,,,
,18000045,LONDON AND QUADRANT HOUSING TRUST,544076,HSG Grants to Registered Providers,1900017874,"92,604.00",08 Apr  2013,,,
,18000096,LONDON BOROUGH OF HACKNEY,544077,HSG Grants to Local Authorities,1900017896,"89,937.00",08 Apr  2013,,,
,10020632,ST MUNGOS,544075,Grants to External Organisations,5107821409,"88,000.00",10 Apr  2013,,,
,10014161,LONDON BOROUGH OF EALING,544075,Grants to External Organisations,5107839408,"85,020.00",23 Apr  2013,,,
,18000043,PARAGON COMMUNITY HOUSING GROUP LTD,544076,HSG Grants to Registered Providers,1900017795,"83,025.00",05 Apr  2013,,,
,18000041,NETWORK HOUSING GROUP LIMITED,544076,HSG Grants to Registered Providers,1900017867,"82,200.00",08 Apr  2013,,,
,18000024,METROPOLITAN HOUSING TRUST LIMITED,544076,HSG Grants to Registered Providers,1900017721,"81,937.00",05 Apr  2013,,,
,18000027,HOME GROUP LIMITED,544076,HSG Grants to Registered Providers,1900017861,"80,493.00",08 Apr  2013,,,
,18000066,EAST THAMES GROUP LIMITED,544076,HSG Grants to Registered Providers,1900017807,"80,194.00",05 Apr  2013,,,
,18000059,AGUDAS ISRAEL HOUSING ASSOCIATION L,544076,HSG Grants to Registered Providers,1900017676,"80,063.00",05 Apr  2013,,,
,10022889,RATHBONE TRAINING,544075,Grants to External Organisations,5107841216,"79,471.27",26 Apr  2013,,,
,18000053,A2 DOMINION LONDON LTD,544076,HSG Grants to Registered Providers,1900017740,"78,750.00",05 Apr  2013,,,
,18000020,THAMES VALLEY HOUSING ASSOCIATION L,544076,HSG Grants to Registered Providers,1900017769,"78,368.00",05 Apr  2013,,,
,10008276,LPFA,501000,Pension Augmentation,1900017144,"77,922.97",22 Apr  2013,,,
,10001984,TURNER & TOWNSEND PROJECT MAGAG,542000,Management & Support Consultancy,5107818505,"77,048.84",03 Apr  2013,,,
,15050001,RAVENSBOURNE,544070,Miscellaneous Finance Expenses,1900017538,"75,000.00",08 Apr  2013,,,
,10006393,L B BEXLEY,544075,Grants to External Organisations,5107843772,"74,176.28",24 Apr  2013,,,
,18000051,VIRIDIAN HOUSING,544076,HSG Grants to Registered Providers,1900017630,"72,672.00",02 Apr  2013,,,
,10022324,CLIMATE ENERGY SERVICES LTD,550010,Contracted Services Buildings,5107849550,"71,322.00",18 Apr  2013,,,
,15500077,LONDON BOROUGH OF BARKING,544075,Grants to External Organisations,5107845700,"71,080.00",15 Apr  2013,,,
,10006216,LONDON BOROUGH OF SOUTHWARK,544075,Grants to External Organisations,5107831461,"65,000.00",11 Apr  2013,,,
,15500130,LONDON BOROUGH OF LEWISHAM,544075,Grants to External Organisations,5107850233,"62,700.25",19 Apr  2013,,,
,18000024,METROPOLITAN HOUSING TRUST LIMITED,544076,HSG Grants to Registered Providers,1900017661,"62,132.00",05 Apr  2013,,,
,10001984,TURNER & TOWNSEND PROJECT MAGAG,542000,Management & Support Consultancy,5107834972,"61,829.71",24 Apr  2013,,,
,10006393,L B BEXLEY,544075,Grants to External Organisations,5107843772,"61,377.20",24 Apr  2013,,,
,18000020,THAMES VALLEY HOUSING ASSOCIATION L,544076,HSG Grants to Registered Providers,1900017776,"60,953.00",05 Apr  2013,,,
,18000066,EAST THAMES GROUP LIMITED,544076,HSG Grants to Registered Providers,1900017681,"60,146.00",05 Apr  2013,,,
,18000066,EAST THAMES GROUP LIMITED,544076,HSG Grants to Registered Providers,1900017636,"60,145.00",02 Apr  2013,,,
,10022324,CLIMATE ENERGY SERVICES LTD,550010,Contracted Services Buildings,5107849481,"60,068.75",26 Apr  2013,,,
,18000019,ISLINGTON AND SHOREDITCH HA LTD,544076,HSG Grants to Registered Providers,1900017705,"60,000.00",05 Apr  2013,,,
,18000020,THAMES VALLEY HOUSING ASSOCIATION L,544076,HSG Grants to Registered Providers,1900017707,"59,656.00",05 Apr  2013,,,
,10022324,CLIMATE ENERGY SERVICES LTD,550010,Contracted Services Buildings,5107849484,"56,905.00",23 Apr  2013,,,
,10003476,NACRO,544075,Grants to External Organisations,1900017511,"56,327.70",17 Apr  2013,,,
,18000132,ALMSHOUSE CONSORTIUM LTD,544078,HSG Grants to Non-Registered Providers,1900017685,"56,250.00",05 Apr  2013,,,
,10000545,O2 UK LIMITED,535020,"Mobile Phone Line Rent, Calls & Equipment",5107836995,"55,470.65",15 Apr  2013,,,
,18000013,SANCTUARY HOUSING ASSOCIATION,544076,HSG Grants to Registered Providers,1900017656,"54,647.00",05 Apr  2013,,,
,18000013,SANCTUARY HOUSING ASSOCIATION,544076,HSG Grants to Registered Providers,1900017702,"54,647.00",05 Apr  2013,,,
,10017690,MEDIAEDGE:CIA UK LTD,540600,Marketing & Economic Research,5107850946,"54,198.63",22 Apr  2013,,,
,18000053,A2 DOMINION LONDON LTD,544076,HSG Grants to Registered Providers,1900017742,"52,500.00",05 Apr  2013,,,
,18000119,CATALYST COMMUNITIES HOUSING,544076,HSG Grants to Registered Providers,1900017640,"52,500.00",02 Apr  2013,,,
,18000101,LONDON BOROUGH OF BARKING AND DAGEN,544077,HSG Grants to Local Authorities,1900017897,"51,750.00",08 Apr  2013,,,
,18000089,LONDON BOROUGH OF HILLINGDON,544077,HSG Grants to Local Authorities,1900017817,"51,375.00",05 Apr  2013,,,
,10017681,FORESTRY COMMISSION,544075,Grants to External Organisations,5107826634,"51,323.07",17 Apr  2013,,,
,18000017,LHA-ASRA GROUP LIMITED,544076,HSG Grants to Registered Providers,1900017606,"50,625.00",02 Apr  2013,,,
,10006879,OVE ARUP & PARTNERS LTD,542002,Consultancy-Project Management,5107840090,"50,436.00",18 Apr  2013,,,
,10018194,AMATEUR SWIMMING ASSOCIATION,544075,Grants to External Organisations,5107824750,"50,000.00",16 Apr  2013,,,
,10018194,AMATEUR SWIMMING ASSOCIATION,544075,Grants to External Organisations,5107824772,"50,000.00",16 Apr  2013,,,
,18000005,CENTREPOINT,544076,HSG Grants to Registered Providers,1900017688,"49,270.00",05 Apr  2013,,,
,18000005,CENTREPOINT,544076,HSG Grants to Registered Providers,1900017690,"49,270.00",05 Apr  2013,,,
,18000005,CENTREPOINT,544076,HSG Grants to Registered Providers,1900017694,"49,270.00",05 Apr  2013,,,
,18000005,CENTREPOINT,544076,HSG Grants to Registered Providers,1900017695,"49,270.00",05 Apr  2013,,,
,18000005,CENTREPOINT,544076,HSG Grants to Registered Providers,1900017696,"49,270.00",05 Apr  2013,,,
,10003476,NACRO,544075,Grants to External Organisations,1900017510,"48,620.49",17 Apr  2013,,,
,18000005,CENTREPOINT,544076,HSG Grants to Registered Providers,1900017693,"48,256.00",05 Apr  2013,,,
,18000005,CENTREPOINT,544076,HSG Grants to Registered Providers,1900017689,"47,411.00",05 Apr  2013,,,
,18000005,CENTREPOINT,544076,HSG Grants to Registered Providers,1900017691,"47,411.00",05 Apr  2013,,,
,18000005,CENTREPOINT,544076,HSG Grants to Registered Providers,1900017692,"47,411.00",05 Apr  2013,,,
,18000005,CENTREPOINT,544076,HSG Grants to Registered Providers,1900017753,"47,411.00",05 Apr  2013,,,
,10017470,COMPUTACENTER,536200,Computer Software,5107830519,"46,540.08",17 Apr  2013,,,
,18000020,THAMES VALLEY HOUSING ASSOCIATION L,544076,HSG Grants to Registered Providers,1900017782,"46,440.00",05 Apr  2013,,,
,18000013,SANCTUARY HOUSING ASSOCIATION,544076,HSG Grants to Registered Providers,1900017850,"46,241.00",08 Apr  2013,,,
,18000017,LHA-ASRA GROUP LIMITED,544076,HSG Grants to Registered Providers,1900017605,"45,000.00",02 Apr  2013,,,
,18000132,ALMSHOUSE CONSORTIUM LTD,544078,HSG Grants to Non-Registered Providers,1900017686,"45,000.00",05 Apr  2013,,,
,10020632,ST MUNGOS,544075,Grants to External Organisations,5107823301,"44,000.00",10 Apr  2013,,,
,10016524,TRANSPORT FOR LONDON,542320,Shared Services Fees,5107830197,"43,300.00",17 Apr  2013,,,
,10017681,FORESTRY COMMISSION,544075,Grants to External Organisations,5107826632,"43,215.14",17 Apr  2013,,,
,10022138,HARINGEY COUNCIL,544075,Grants to External Organisations,5107841554,"43,083.50",24 Apr  2013,,,
,18000015,WANDLE HOUSING ASSOCIATION LIMITED,544076,HSG Grants to Registered Providers,1900017854,"42,999.00",08 Apr  2013,,,
,10007104,LONDON BOROUGH OF ENFIELD,544075,Grants to External Organisations,5107844115,"42,646.53",10 Apr  2013,,,
,10018153,BURO HAPPOLD,542000,Management & Support Consultancy,5107820612,"42,497.00",10 Apr  2013,,,
,10022138,HARINGEY COUNCIL,544075,Grants to External Organisations,5107841554,"42,277.98",24 Apr  2013,,,
,18000059,AGUDAS ISRAEL HOUSING ASSOCIATION L,544076,HSG Grants to Registered Providers,1900017677,"40,500.00",05 Apr  2013,,,
,18000059,AGUDAS ISRAEL HOUSING ASSOCIATION L,544076,HSG Grants to Registered Providers,1900017673,"40,031.00",05 Apr  2013,,,
,18000059,AGUDAS ISRAEL HOUSING ASSOCIATION L,544076,HSG Grants to Registered Providers,1900017743,"40,031.00",05 Apr  2013,,,
,18000010,NOTTING HILL HOUSING TRUST,544076,HSG Grants to Registered Providers,1900017654,"39,935.00",05 Apr  2013,,,
,10014774,LONDON YOUTH,544075,Grants to External Organisations,5107780294,"39,765.00",02 Apr  2013,,,
,10006219,SOUTH BANK UNIVERSITY,544075,Grants to External Organisations,5107813672,"39,744.00",02 Apr  2013,,,
,10016902,GREENHOUSE CHARITY,544075,Grants to External Organisations,5107831439,"38,000.00",15 Apr  2013,,,
,18000063,CIRCLE ANGLIA LIMITED,544076,HSG Grants to Registered Providers,1900017887,"36,379.00",08 Apr  2013,,,
,13000220,DAMOVO UK LTD,535250,Maintenance of Telecommunications Equipment,5107836447,"35,768.00",22 Apr  2013,,,
,10004726,EXPERIAN LIMITED,542050,Research & Study Fees,5107824633,"35,000.00",10 Apr  2013,,,
,10009048,OFFICE FOR NATIONAL STATISTICS,544075,Grants to External Organisations,5107817134,"35,000.00",03 Apr  2013,,,
,10020702,ROCKET SCIENCE UK LTD,544075,Grants to External Organisations,5107854314,"35,000.00",25 Apr  2013,,,
,10006301,SUSTRANS LTD,542000,Management & Support Consultancy,5107838553,"34,597.00",17 Apr  2013,,,
,18000041,NETWORK HOUSING GROUP LIMITED,544076,HSG Grants to Registered Providers,1900017621,"34,524.00",02 Apr  2013,,,
,13002584,WILLMOTT DIXON ENERGY SERVICES LTD,542002,Consultancy-Project Management,5107848773,"34,000.00",19 Apr  2013,,,
,15500125,CROYDON COUNCIL,544075,Grants to External Organisations,5107820575,"32,622.25",05 Apr  2013,,,
,10016524,TRANSPORT FOR LONDON,502010,Seconded Staff - Non Group,5107834342,"31,946.00",03 Apr  2013,,,
,10016524,TRANSPORT FOR LONDON,502010,Seconded Staff - Non Group,5107834402,"31,946.00",03 Apr  2013,,,
,10016524,TRANSPORT FOR LONDON,502010,Seconded Staff - Non Group,5107834405,"31,946.00",03 Apr  2013,,,
,10006571,LONDON BOROUGH OF  WALTHAM FOREST,544075,Grants to External Organisations,5107841302,"30,324.84",18 Apr  2013,,,
,10018194,AMATEUR SWIMMING ASSOCIATION,544075,Grants to External Organisations,5107824752,"30,000.00",16 Apr  2013,,,
,10018194,AMATEUR SWIMMING ASSOCIATION,544075,Grants to External Organisations,5107824753,"30,000.00",16 Apr  2013,,,
,10018194,AMATEUR SWIMMING ASSOCIATION,544075,Grants to External Organisations,5107824755,"30,000.00",16 Apr  2013,,,
,18000124,AMICUSHORIZON LIMITED,544076,HSG Grants to Registered Providers,1900017641,"30,000.00",02 Apr  2013,,,
,10000226,KINGS COLLEGE LONDON,530010,Equipment Repairs & Maintenance,5107818579,"29,952.00",08 Apr  2013,,,
,10000226,KINGS COLLEGE LONDON,542000,Management & Support Consultancy,5107817170,"29,925.00",03 Apr  2013,,,
,13002584,WILLMOTT DIXON ENERGY SERVICES LTD,550010,Contracted Services Buildings,5107834981,"29,658.63",03 Apr  2013,,,
,10016942,IDOX,542500,Miscellaneous Costs,5107827157,"29,206.50",17 Apr  2013,,,
,10020035,ACTIVE COMMUNITIES NETWORK,544075,Grants to External Organisations,5107813678,"29,000.00",02 Apr  2013,,,
,15500097,LONDON BOROUGH OF CAMDEN,544075,Grants to External Organisations,5107829651,"29,000.00",15 Apr  2013,,,
,13002584,WILLMOTT DIXON ENERGY SERVICES LTD,550010,Contracted Services Buildings,5107839621,"28,200.00",05 Apr  2013,,,
,10001119,INSIGHT DIRECT UK LIMITED,536300,Computer Hardware,5107838265,"27,988.36",10 Apr  2013,,,
,10006571,LONDON BOROUGH OF  WALTHAM FOREST,544075,Grants to External Organisations,5107841667,"27,319.33",18 Apr  2013,,,
,10016524,TRANSPORT FOR LONDON,542320,Shared Services Fees,5107811071,"27,000.00",02 Apr  2013,,,
,13000063,EDF ENERGY,510100,Electricity,1900017919,"26,673.85",19 Apr  2013,,,
,10017690,MEDIAEDGE:CIA UK LTD,540050,Marketing Services,5107682844,"26,448.73",02 Apr  2013,,,
,18000020,THAMES VALLEY HOUSING ASSOCIATION L,544076,HSG Grants to Registered Providers,1900017779,"26,123.00",05 Apr  2013,,,
,18000020,THAMES VALLEY HOUSING ASSOCIATION L,544076,HSG Grants to Registered Providers,1900017708,"25,737.00",05 Apr  2013,,,
,18000020,THAMES VALLEY HOUSING ASSOCIATION L,544076,HSG Grants to Registered Providers,1900017711,"25,737.00",05 Apr  2013,,,
,18000020,THAMES VALLEY HOUSING ASSOCIATION L,544076,HSG Grants to Registered Providers,1900017712,"25,737.00",05 Apr  2013,,,
,18000020,THAMES VALLEY HOUSING ASSOCIATION L,544076,HSG Grants to Registered Providers,1900017714,"25,737.00",05 Apr  2013,,,
,18000020,THAMES VALLEY HOUSING ASSOCIATION L,544076,HSG Grants to Registered Providers,1900017715,"25,737.00",05 Apr  2013,,,
,18000020,THAMES VALLEY HOUSING ASSOCIATION L,544076,HSG Grants to Registered Providers,1900017716,"25,737.00",05 Apr  2013,,,
,18000020,THAMES VALLEY HOUSING ASSOCIATION L,544076,HSG Grants to Registered Providers,1900017717,"25,737.00",05 Apr  2013,,,
,10006811,ENERGY SAVING TRUST,542000,Management & Support Consultancy,5107834987,"25,618.00",03 Apr  2013,,,
,10020922,STREET LEAGUE,544075,Grants to External Organisations,5107837703,"25,500.00",18 Apr  2013,,,
,10006059,L B OF HARINGEY,544075,Grants to External Organisations,5107848868,"25,227.00",17 Apr  2013,,,
,10000044,CITY OF LONDON,544075,Grants to External Organisations,5107832028,"25,000.00",16 Apr  2013,,,
,10006393,L B BEXLEY,544075,Grants to External Organisations,5107823876,"25,000.00",05 Apr  2013,,,
,10014169,LONDON BOROUGH OF HILLINGDON,544075,Grants to External Organisations,5107819438,"25,000.00",03 Apr  2013,,,
,10014170,LONDON BOROUGH OF ISLINGTON,544075,Grants to External Organisations,5107821298,"25,000.00",08 Apr  2013,,,
,10014278,R.B KENSINGTON & CHELSEA,544075,Grants to External Organisations,5107823343,"25,000.00",09 Apr  2013,,,
,10016524,TRANSPORT FOR LONDON,502010,Seconded Staff - Non Group,5107834396,"24,942.33",03 Apr  2013,,,
,10022915,PAR HILL RESEARCH LTD,542000,Management & Support Consultancy,5107846491,"24,600.00",16 Apr  2013,,,
,10021772,SQW CONSULTING,542001,Consultancy  Evaluation Assessment,5107818805,"24,148.40",15 Apr  2013,,,
,10014157,LONDON BOROUGH OF BROMLEY,544075,Grants to External Organisations,5107839287,"24,025.00",24 Apr  2013,,,
,12000158,AECOM LIMITED,542050,Research & Study Fees,5107841734,"24,000.00",25 Apr  2013,,,
,18000063,CIRCLE ANGLIA LIMITED,544076,HSG Grants to Registered Providers,1900017884,"23,938.00",08 Apr  2013,,,
,10008276,LPFA,501000,Pension Augmentation,1900016214,"23,657.84",25 Apr  2013,,,
,10016694,BOW TIE,540100,Photography & Video,5107832056,"23,629.88",03 Apr  2013,,,
,10006571,LONDON BOROUGH OF  WALTHAM FOREST,544075,Grants to External Organisations,5107850497,"23,428.31",24 Apr  2013,,,
,18000032,SWAN HOUSING ASSOCIATION LIMITED,544076,HSG Grants to Registered Providers,1900017865,"22,875.00",08 Apr  2013,,,
,18000102,LB NEWHAM,544077,HSG Grants to Local Authorities,1900017818,"22,500.00",05 Apr  2013,,,
,18000102,LB NEWHAM,544077,HSG Grants to Local Authorities,1900017819,"22,500.00",05 Apr  2013,,,
,18000102,LB NEWHAM,544077,HSG Grants to Local Authorities,1900017820,"22,500.00",05 Apr  2013,,,
,18000102,LB NEWHAM,544077,HSG Grants to Local Authorities,1900017821,"22,500.00",05 Apr  2013,,,
,18000102,LB NEWHAM,544077,HSG Grants to Local Authorities,1900017822,"22,500.00",05 Apr  2013,,,
,18000102,LB NEWHAM,544077,HSG Grants to Local Authorities,1900017823,"22,500.00",05 Apr  2013,,,
,18000102,LB NEWHAM,544077,HSG Grants to Local Authorities,1900017824,"22,500.00",05 Apr  2013,,,
,18000102,LB NEWHAM,544077,HSG Grants to Local Authorities,1900017825,"22,500.00",05 Apr  2013,,,
,18000102,LB NEWHAM,544077,HSG Grants to Local Authorities,1900017826,"22,500.00",05 Apr  2013,,,
,18000102,LB NEWHAM,544077,HSG Grants to Local Authorities,1900017827,"22,500.00",05 Apr  2013,,,
,18000102,LB NEWHAM,544077,HSG Grants to Local Authorities,1900017828,"22,500.00",05 Apr  2013,,,
,18000102,LB NEWHAM,544077,HSG Grants to Local Authorities,1900017829,"22,500.00",05 Apr  2013,,,
,18000102,LB NEWHAM,544077,HSG Grants to Local Authorities,1900017830,"22,500.00",05 Apr  2013,,,
,18000102,LB NEWHAM,544077,HSG Grants to Local Authorities,1900017831,"22,500.00",05 Apr  2013,,,
,18000102,LB NEWHAM,544077,HSG Grants to Local Authorities,1900017832,"22,500.00",05 Apr  2013,,,
,18000102,LB NEWHAM,544077,HSG Grants to Local Authorities,1900017833,"22,500.00",05 Apr  2013,,,
,10000122,RICOH UK LTD,536300,Computer Hardware,5107826566,"22,458.26",03 Apr  2013,,,
,13002584,WILLMOTT DIXON ENERGY SERVICES LTD,550010,Contracted Services Buildings,5107839642,"22,215.10",05 Apr  2013,,,
,10021265,WESTWAY DEVELOPMENT TRUST,544075,Grants to External Organisations,5107844903,"22,134.00",22 Apr  2013,,,
,16001043,CLOUDRED,542355,Other Professional Fees,5107835135,"21,863.09",18 Apr  2013,,,
,10000493,UNIVERSITY OF EAST LONDON,544075,Grants to External Organisations,5107844305,"21,478.00",24 Apr  2013,,,
,12000113,ANALYSYS MASON,542000,Management & Support Consultancy,5107850997,"21,388.00",26 Apr  2013,,,
,15500400,LONDON BOROUGH OF SOUTHWARK,544075,Grants to External Organisations,5107854077,"21,245.00",24 Apr  2013,,,
,10001899,ERNST & YOUNG LLP,542350,Non KPMG Audit Fees,5107826259,"21,180.00",10 Apr  2013,,,
,15500142,LONDON BOROUGH OF SUTTON,544075,Grants to External Organisations,5107830826,"21,152.00",02 Apr  2013,,,
,10014278,R.B KENSINGTON & CHELSEA,544075,Grants to External Organisations,5107824547,"21,058.00",10 Apr  2013,,,
,13002583,OSBORNE ENERGY LTD,550010,Contracted Services Buildings,5107835102,"21,045.50",03 Apr  2013,,,
,15500130,LONDON BOROUGH OF LEWISHAM,544075,Grants to External Organisations,5107843949,"20,532.98",10 Apr  2013,,,
,10022709,CITI LOGIK LIMITED,542000,Management & Support Consultancy,5107839341,"20,392.45",19 Apr  2013,,,
,10018793,FOOTBALL FOUNDATION,544075,Grants to External Organisations,5107829912,"20,380.00",02 Apr  2013,,,
,10006571,LONDON BOROUGH OF  WALTHAM FOREST,544075,Grants to External Organisations,5107850496,"20,275.00",24 Apr  2013,,,
,10000541,SAP UK LTD,536510,Software Maintenance,5107832555,"20,255.55",02 Apr  2013,,,
,13002584,WILLMOTT DIXON ENERGY SERVICES LTD,550010,Contracted Services Buildings,5107839638,"20,098.21",23 Apr  2013,,,
,10013650,VERCO ADVISORY SERVICES LTD,542000,Management & Support Consultancy,5107848779,"20,000.00",17 Apr  2013,,,
,10017845,ENGLAND ATHLETICS,544075,Grants to External Organisations,5107831583,"20,000.00",02 Apr  2013,,,
,10020909,THE RUGBY FOOTBALL LEAGUE LTD,544075,Grants to External Organisations,5107828930,"20,000.00",02 Apr  2013,,,
,18000023,OCTAVIA HOUSING AND CARE,544076,HSG Grants to Registered Providers,1900017607,"20,000.00",02 Apr  2013,,,
,15500142,LONDON BOROUGH OF SUTTON,544075,Grants to External Organisations,5107830827,"19,800.00",02 Apr  2013,,,
,10020806,YORK AVIATION,542051,Consultancy-Commissioned Report,5107839585,"19,750.00",05 Apr  2013,,,
,10016524,TRANSPORT FOR LONDON,502010,Seconded Staff - Non Group,5107834398,"19,371.76",03 Apr  2013,,,
,10008276,LPFA,501000,Pension Augmentation,1900017424,"19,155.30",09 Apr  2013,,,
,10000758,HYDER CONSULTING (UK) LTD,542000,Management & Support Consultancy,5107817145,"18,820.00",02 Apr  2013,,,
,18000132,ALMSHOUSE CONSORTIUM LTD,544078,HSG Grants to Non-Registered Providers,1900017835,"18,750.00",05 Apr  2013,,,
,10016907,GROUNDWORK LONDON,542000,Management & Support Consultancy,5107819924,"18,659.13",10 Apr  2013,,,
,10003065,LONDON FIRE & EMERGENCY PLANNING,542321,Payroll Services Fees,5107834534,"18,600.00",22 Apr  2013,,,
,18000013,SANCTUARY HOUSING ASSOCIATION,544076,HSG Grants to Registered Providers,1900017657,"18,497.00",05 Apr  2013,,,
,10017256,OPEN IQ,542100,IT Consultancy,5107831857,"18,410.00",03 Apr  2013,,,
,10017470,COMPUTACENTER,536300,Computer Hardware,5107818291,"18,279.60",03 Apr  2013,,,
,10013691,ADAMS & SUTHERLAND,542002,Consultancy-Project Management,5107840281,"18,000.00",17 Apr  2013,,,
,10006879,OVE ARUP & PARTNERS LTD,542002,Consultancy-Project Management,5107840089,"17,858.75",18 Apr  2013,,,
,10016938,ICM RESEARCH LIMITED,542000,Management & Support Consultancy,5107834923,"17,750.00",17 Apr  2013,,,
,10020071,PARKRUN LIMITED,544075,Grants to External Organisations,5107772321,"17,721.00",02 Apr  2013,,,
,10019213,NSA ACADEMY FOR SPORT AND LEISURE,544075,Grants to External Organisations,5107835602,"17,563.35",03 Apr  2013,,,
,15500400,LONDON BOROUGH OF SOUTHWARK,544075,Grants to External Organisations,5107849565,"17,530.25",24 Apr  2013,,,
,15500355,LONDON BOROUGH OF LAMBETH,544075,Grants to External Organisations,5107845704,"17,521.87",22 Apr  2013,,,
,10022324,CLIMATE ENERGY SERVICES LTD,550010,Contracted Services Buildings,5107849051,"17,324.60",17 Apr  2013,,,
,10020922,STREET LEAGUE,544075,Grants to External Organisations,5107837705,"17,000.00",18 Apr  2013,,,
,10002322,ASTON UNIVERSITY,542050,Research & Study Fees,5107835606,"16,650.00",11 Apr  2013,,,
,10002085,DRIVERS JONAS DELOITTE,510010,Property Management Fees,5107834539,"16,500.00",22 Apr  2013,,,
,18000005,CENTREPOINT,544076,HSG Grants to Registered Providers,1900017749,"16,423.00",05 Apr  2013,,,
,18000005,CENTREPOINT,544076,HSG Grants to Registered Providers,1900017750,"16,423.00",05 Apr  2013,,,
,18000005,CENTREPOINT,544076,HSG Grants to Registered Providers,1900017752,"16,423.00",05 Apr  2013,,,
,18000005,CENTREPOINT,544076,HSG Grants to Registered Providers,1900017754,"16,423.00",05 Apr  2013,,,
,18000005,CENTREPOINT,544076,HSG Grants to Registered Providers,1900017755,"16,423.00",05 Apr  2013,,,
,12000113,ANALYSYS MASON,542000,Management & Support Consultancy,5107835564,"16,134.00",03 Apr  2013,,,
,18000005,CENTREPOINT,544076,HSG Grants to Registered Providers,1900017748,"16,085.00",05 Apr  2013,,,
,18000045,LONDON AND QUADRANT HOUSING TRUST,544076,HSG Grants to Registered Providers,1900017870,"16,000.00",08 Apr  2013,,,
,18000048,HYDE HOUSING ASSOCIATION LIMITED,544076,HSG Grants to Registered Providers,1900017628,"16,000.00",02 Apr  2013,,,
,18000053,A2 DOMINION LONDON LTD,544076,HSG Grants to Registered Providers,1900017631,"16,000.00",02 Apr  2013,,,
,18000063,CIRCLE ANGLIA LIMITED,544076,HSG Grants to Registered Providers,1900017804,"16,000.00",05 Apr  2013,,,
,10016707,BURGES SALMON LLP,542300,Legal Fees,5107837658,"15,964.00",16 Apr  2013,,,
,18000005,CENTREPOINT,544076,HSG Grants to Registered Providers,1900017747,"15,803.00",05 Apr  2013,,,
,18000005,CENTREPOINT,544076,HSG Grants to Registered Providers,1900017751,"15,803.00",05 Apr  2013,,,
,18000005,CENTREPOINT,544076,HSG Grants to Registered Providers,1900017756,"15,803.00",05 Apr  2013,,,
,18000005,CENTREPOINT,544076,HSG Grants to Registered Providers,1900017848,"15,803.00",08 Apr  2013,,,
,10013650,VERCO ADVISORY SERVICES LTD,542000,Management & Support Consultancy,5107840311,"15,769.00",08 Apr  2013,,,
,10020937,LONDON & PARTNERS,544075,Grants to External Organisations,5107843950,"15,677.16",10 Apr  2013,,,
,10017690,MEDIAEDGE:CIA UK LTD,540050,Marketing Services,5107682847,"15,192.36",02 Apr  2013,,,
,18000045,LONDON AND QUADRANT HOUSING TRUST,544076,HSG Grants to Registered Providers,1900017797,"15,087.00",05 Apr  2013,,,
,18000043,PARAGON COMMUNITY HOUSING GROUP LTD,544076,HSG Grants to Registered Providers,1900017869,"15,034.00",08 Apr  2013,,,
,10000044,CITY OF LONDON,544075,Grants to External Organisations,5107838091,"15,000.00",22 Apr  2013,,,
,10006731,CITY OF WESTMINSTER,544075,Grants to External Organisations,5107839814,"15,000.00",17 Apr  2013,,,
,10021753,GROUNDSWELL,544075,Grants to External Organisations,5107829957,"15,000.00",02 Apr  2013,,,
,10022977,SIMON GOLDSMITH,542000,Management & Support Consultancy,5107831573,"15,000.00",02 Apr  2013,,,
,10022993,JENNIFER CROOK,542050,Research & Study Fees,5107834606,"15,000.00",02 Apr  2013,,,
,12002347,IPSOS MORI,542051,Consultancy-Commissioned Report,5107832067,"15,000.00",16 Apr  2013,,,
,18000132,ALMSHOUSE CONSORTIUM LTD,544078,HSG Grants to Non-Registered Providers,1900017745,"15,000.00",05 Apr  2013,,,
,10016524,TRANSPORT FOR LONDON,502010,Seconded Staff - Non Group,5107834343,"14,969.24",03 Apr  2013,,,
,10022926,RICARDO-AEA LTD,542000,Management & Support Consultancy,5107823761,"14,421.60",10 Apr  2013,,,
,18000020,THAMES VALLEY HOUSING ASSOCIATION L,544076,HSG Grants to Registered Providers,1900017709,"14,319.00",05 Apr  2013,,,
,10008969,INSTITUTE FOR EMPLOYMENT STUDIES,544075,Grants to External Organisations,5107835079,"14,250.00",17 Apr  2013,,,
,10014774,LONDON YOUTH,544075,Grants to External Organisations,5107768129,"13,765.00",02 Apr  2013,,,
,10008226,EDENRED (UK GROUP) LTD,504500,Staff Welfare Benefits,5107854305,"13,507.20",24 Apr  2013,,,
,10008226,EDENRED (UK GROUP) LTD,504500,Staff Welfare Benefits,5107834931,"13,506.15",02 Apr  2013,,,
